Resolution,Server Name,Task Name,Total Applied Changes,Avg Apply Throughput (rec/sec),latency,Total Change Volume
12-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"256,377,319","3,129",1,676.30 GB
12-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"131,775,387","1,625",535,363.05 GB
12-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,872,002",256,"4,766",234.72 GB
12-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,214,063",328,261,1.13 TB
13-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"148,609",862,2,137.94 GB
13-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,497,806","3,358",715,223.04 GB
13-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"733,338",7,67,3.96 GB
13-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"9,475,541",118,57,11.99 GB
13-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"408,448",2,57,764.01 MB
13-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"131,322,863","1,446",0,294.77 GB
13-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"417,471",1,41,1.15 GB
13-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"127,432,458","1,494",471,348.61 GB
13-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,873,358",227,"4,748",234.74 GB
13-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,202,876",311,265,1.13 TB
14-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"282,803",857,3,129.44 GB
14-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,558,478","3,522",730,223.09 GB
14-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"709,705",8,65,3.83 GB
14-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"9,135,283",71,55,11.54 GB
14-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"415,859",19,54,770.39 MB
14-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"74,332",0,33,178.71 MB
14-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"266,414,025","3,108",27,702.47 GB
14-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"135,488,795","1,575",499,364.02 GB
14-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,876,059",259,"5,303",234.76 GB
14-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,228,129",304,262,1.13 TB
15-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"116,315",760,2,122.38 GB
15-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,622,216","3,368",764,223.14 GB
15-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"67,336",0,1,361.80 MB
15-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"964,389",9,1,1.41 GB
15-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"127,815",1,1,269.08 MB
15-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"99,860,448","1,200",1,224.26 GB
15-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"141,795",0,32,396.80 MB
15-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"131,306,875","1,547",537,359.43 GB
15-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,876,752",210,"5,076",234.77 GB
15-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,132,197",317,295,1.13 TB
16-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"5,329",671,3,116.82 GB
16-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,640,808","3,603",757,223.15 GB
16-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"11,782",0,59,57.80 MB
16-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"134,477",1,131,213.23 MB
16-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"12,965",1,131,20.25 MB
16-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"70,703",0,33,170.35 MB
16-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"164,270,026","1,956",1,437.58 GB
16-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"135,677,761","1,694",496,365.27 GB
16-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,868,483",299,"4,503",234.63 GB
16-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,986,714",303,261,1.12 TB
17-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"3,576,869","1,340",2,166.22 GB
17-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,648,051","3,578",746,223.16 GB
17-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"603,331",11,62,3.24 GB
17-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,160,573",76,57,10.03 GB
17-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"375,688",14,57,665.84 MB
17-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"149,758,311","1,855",1,337.78 GB
17-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"137,809",0,41,389.55 MB
17-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"197,197,853","2,301",794,469.55 GB
17-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,869,725",306,"4,481",234.64 GB
17-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,043,829",327,254,1.12 TB
18-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"829,399",900,3,143.70 GB
18-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,709,700","3,543",768,223.20 GB
18-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"706,488",13,67,3.82 GB
18-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"9,139,020",123,47,11.55 GB
18-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"357,546",51,47,639.42 MB
18-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"65,953",0,43,157.12 MB
18-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"281,228,804","3,176",69,743.74 GB
18-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"160,388,888","1,809",720,430.33 GB
18-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,878,243",266,"7,107",234.78 GB
18-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,214,019",315,290,1.13 TB
19-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"634,616",840,1,138.70 GB
19-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,773,706","3,208",741,223.25 GB
19-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"611,809",8,59,3.30 GB
19-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,136,919",121,56,10.27 GB
19-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"337,991",12,56,591.21 MB
19-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"139,622,462","1,630",1,314.92 GB
19-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"161,412",0,40,456.75 MB
19-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"145,082,691","1,599",648,396.75 GB
19-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,882,023",252,"5,806",234.82 GB
19-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,271,049",297,302,1.13 TB
20-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"387,189",945,2,151.58 GB
20-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,836,118","3,327",730,223.30 GB
20-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"604,950",8,56,3.26 GB
20-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,020,150",96,58,10.16 GB
20-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"353,037",10,58,625.82 MB
20-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"79,159",0,36,190.80 MB
20-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"294,668,175","3,599",107,778.15 GB
20-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"141,965,713","1,549",662,389.91 GB
20-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,882,286",376,"5,570",234.81 GB
20-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,220,790",310,278,1.13 TB
21-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"385,602","1,280",2,161.11 GB
21-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,894,289","3,515",853,223.34 GB
21-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"609,302",9,67,3.28 GB
21-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"7,977,452",91,48,10.06 GB
21-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"287,182",10,49,476.07 MB
21-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"148,686,820","1,763",1,333.67 GB
21-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"161,727",0,39,457.56 MB
21-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"179,718,772","2,142",930,470.27 GB
21-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,884,915",252,"6,597",234.84 GB
21-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,215,881",318,312,1.13 TB
22-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"67,129",876,4,139.58 GB
22-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,951,177","3,487",781,223.38 GB
22-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"86,237",0,1,468.04 MB
22-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"1,317,522",14,1,1.84 GB
22-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"89,689",1,1,164.62 MB
22-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"86,970",0,39,208.04 MB
22-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"236,526,178","2,751",29,620.92 GB
22-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"157,257,086","1,859",703,424.23 GB
22-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,886,313",228,"6,737",234.86 GB
22-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,119,951",311,287,1.13 TB
23-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"10,555",741,2,119.90 GB
23-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,969,928","3,340",695,223.40 GB
23-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"16,026",0,113,81.22 MB
23-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"217,284",2,127,348.20 MB
23-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"14,826",0,128,23.42 MB
23-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"84,651,328","1,001",0,191.87 GB
23-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"156,212",0,34,441.95 MB
23-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"140,142,728","1,709",602,382.46 GB
23-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,883,502",215,"5,340",234.81 GB
23-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"27,014,397",310,299,1.12 TB
24-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"365,204",828,2,145.21 GB
24-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"296,977,743","3,523",714,223.40 GB
24-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"570,700",2,56,3.06 GB
24-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"7,936,889",85,42,9.72 GB
24-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"340,201",5,43,604.81 MB
24-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"82,059",0,46,195.32 MB
24-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"345,717,311","4,013","1,439",899.57 GB
24-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"122,876,273","1,498",453,338.00 GB
24-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,878,658",267,"4,586",234.72 GB
24-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"28,661,307",339,339,1.19 TB
25-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"691,126","1,070",15,175.96 GB
25-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,034,300","3,487",722,223.45 GB
25-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"533,122",10,59,2.87 GB
25-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"7,115,448",73,50,9.03 GB
25-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"288,357",10,49,495.07 MB
25-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"194,264,887","2,314",5,428.80 GB
25-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"159,644",0,40,449.05 MB
25-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"147,211,869","1,613",629,402.91 GB
25-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,887,719",245,"6,285",234.86 GB
25-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,755,513",331,278,1.11 TB
26-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"1,098,700",904,4,155.34 GB
26-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,087,352","3,396",817,223.49 GB
26-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"639,569",11,64,3.44 GB
26-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,476,837",110,48,10.69 GB
26-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"329,099",1,47,594.49 MB
26-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"98,442",0,55,234.44 MB
26-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"400,311,862","4,652","3,577",1.00 TB
26-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"171,766,719","1,949",837,462.25 GB
26-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,893,728",252,"7,959",234.95 GB
26-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,733,349",299,244,1.11 TB
27-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"449,924",925,6,148.87 GB
27-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,142,386","3,412",752,223.53 GB
27-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"620,036",7,71,3.35 GB
27-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"8,193,696",117,58,10.36 GB
27-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"301,349",7,58,540.60 MB
27-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"209,192,383","2,514",119,453.96 GB
27-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"138,217",0,44,380.27 MB
27-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"154,518,680","1,850",746,420.25 GB
27-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,891,462",315,"7,160",234.90 GB
27-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,777,792",274,263,1.11 TB
28-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"111,728",855,6,139.76 GB
28-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,200,302","3,429",766,223.57 GB
28-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"133,933",3,49,728.13 MB
28-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"2,190,991",19,45,2.94 GB
28-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"159,718",1,45,319.25 MB
28-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"99,913",0,43,232.57 MB
28-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"325,761,214","3,705",790,828.09 GB
28-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"153,047,177","1,752",704,420.55 GB
28-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,898,450",355,"6,344",234.99 GB
28-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,661,680",300,273,1.11 TB
29-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"32,711",849,3,145.36 GB
29-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,214,065","3,416",797,223.58 GB
29-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"57,696",0,51,306.82 MB
29-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"1,050,206",9,48,1.41 GB
29-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"114,037",0,47,238.97 MB
29-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"125,861,377","1,468",2,275.30 GB
29-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"161,538",0,32,444.98 MB
29-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"141,723,390","1,579",650,388.40 GB
29-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,887,991",298,"5,572",234.82 GB
29-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,593,924",332,315,1.11 TB
30-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"17,800",749,3,129.21 GB
30-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,221,374","3,445",729,223.59 GB
30-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"21,904",0,113,117.53 MB
30-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"370,981",4,136,529.00 MB
30-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"27,965",0,143,57.86 MB
30-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"85,268",0,30,199.65 MB
30-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"179,387,188","2,109",1,472.52 GB
30-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"140,503,607","1,522",582,378.05 GB
30-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,887,587",286,"5,474",234.81 GB
30-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,589,745",323,292,1.11 TB
31-Mar-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"14,149",428,2,78.05 GB
31-Mar-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,226,931","3,384",733,223.59 GB
31-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"9,149",0,1,46.76 MB
31-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"140,743",1,1,192.51 MB
31-Mar-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_3,"10,356",0,1,18.50 MB
31-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDS2_JRNBRIM_TO_KAFKA,"54,093,273",648,0,119.79 GB
31-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDSP_JRNBRIM_TO_KAFKA,"187,092",0,32,517.58 MB
31-Mar-2025,QLIK-REPLICATE-PROD-1,JRNDWP_JRNBRIM_TO_KAFKA,"128,412,601","1,432",498,349.40 GB
31-Mar-2025,QLIK-REPLICATE-PROD-1,JRNGLP_JRNBRIM_TO_KAFKA,"23,887,805",299,"4,596",234.81 GB
31-Mar-2025,QLIK-REPLICATE-PROD-1,JRNLN2_JRNBRIM_TO_KAFKA,"26,607,581",307,316,1.11 TB
01-Apr-2025,QLIK-REPLICATE-PROD-1,ARCI_JRRB08_JRNBRIM_TO_KAFKA,"3,705,483",678,2,126.94 GB
01-Apr-2025,QLIK-REPLICATE-PROD-1,JRDMASCDC_JRNBRIM_TO_KAFKA,"297,231,103","3,600",894,223.60 GB
01-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA,"5,618",0,0,25.77 MB
01-Apr-2025,QLIK-REPLICATE-PROD-1,JRNBWP_JRNBRIM_TO_KAFKA_2,"70,692",1,0,84.40 MB
